Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Lil'Jordan Humphrey,2023,DEN,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,162.0,3.0,0.0,0.0,0.0,47.2,64.3,DEN
Jauan Jennings,2023,SFO,WR,26,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,265.0,1.0,0.0,0.0,0.0,51.5,210.5,SFO
Skyy Moore,2023,KAN,WR,23,14,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,38.0,21.0,244.0,1.0,0.0,0.0,0.0,53.7,0.0,KAN
JuJu Smith-Schuster,2023,NWE,WR,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0,260.0,1.0,0.0,0.0,0.0,61.0,53.1,KAN
Braxton Berrios,2023,MIA,WR,28,16,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,33.0,27.0,238.0,1.0,0.0,0.0,0.0,57.9,0.0,MIA
Mike Williams,2023,LAC,WR,29,3,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,26.0,19.0,249.0,1.0,0.0,0.0,0.0,50.2,56.8,2TM
Bo Melton,2023,GNB,WR,24,5,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,24.0,16.0,218.0,1.0,0.0,0.0,0.0,45.9,22.5,GNB
Alex Erickson,2023,LAC,WR,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,232.0,1.0,0.0,0.0,0.0,45.2,0.0,NWE
Scott Miller,2023,ATL,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,161.0,2.0,0.0,0.0,0.0,39.1,11.9,PIT
Allen Robinson,2023,PIT,WR,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,34.0,280.0,0.0,0.0,0.0,0.0,62.0,6.0,DET
Olamide Zaccheaus,2023,PHI,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,164.0,2.0,0.0,0.0,0.0,38.4,112.4,WAS
Kadarius Toney,2023,KAN,WR,24,13,0.0,1.0,0.0,0.0,0.0,11.0,31.0,0.0,38.0,27.0,169.0,1.0,0.0,0.0,0.0,53.0,-2.4,CLE
Ronnie Bell,2023,SFO,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,68.0,3.0,0.0,0.0,0.0,30.8,4.2,SFO
Deonte Harty,2023,BUF,WR,26,16,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,15.0,150.0,1.0,1.0,0.0,0.0,40.0,0.0,BAL
Mack Hollins,2023,ATL,WR,30,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,251.0,0.0,0.0,0.0,0.0,43.1,98.8,BUF
Ihmir Smith-Marsette,2023,CAR,WR,24,17,0.0,0.0,0.0,0.0,0.0,8.0,74.0,1.0,10.0,8.0,51.0,0.0,0.0,0.0,0.0,32.5,6.0,NYG
Treylon Burks,2023,TEN,WR,23,11,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,30.0,16.0,221.0,0.0,0.0,0.0,0.0,39.9,7.5,TEN
Dyami Brown,2023,WAS,WR,24,17,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,12.0,168.0,1.0,0.0,0.0,0.0,35.0,67.4,WAS
KhaDarel Hodge,2023,ATL,WR,28,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,14.0,232.0,0.0,0.0,0.0,0.0,37.2,32.1,ATL
Cedric Tillman,2023,CLE,WR,23,14,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,44.0,21.0,224.0,0.0,0.0,0.0,0.0,44.2,80.4,CLE
Parker Washington,2023,JAX,WR,21,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,132.0,2.0,1.0,0.0,0.0,39.2,97.0,JAX
Jalen Reagor,2023,NWE,WR,24,11,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,23.0,7.0,138.0,0.0,0.0,0.0,0.0,28.5,14.7,LAC
Derius Davis,2023,LAC,WR,23,17,0.0,0.0,0.0,0.0,0.0,14.0,101.0,0.0,17.0,15.0,66.0,0.0,1.0,0.0,0.0,35.7,40.1,LAC
Van Jefferson,2023,2TM,WR,27,17,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,43.0,20.0,209.0,0.0,0.0,0.0,0.0,41.3,63.6,PIT
Jamison Crowder,2023,WAS,WR,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,159.0,1.0,1.0,0.0,0.0,35.9,26.2,WAS
Robbie Chosen,2023,MIA,WR,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,126.0,1.0,0.0,0.0,0.0,22.6,1.5,MIA
Malik Heath,2023,GNB,WR,23,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,125.0,1.0,0.0,0.0,0.0,33.5,31.7,GNB
Tyler Scott,2023,CHI,WR,22,17,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,32.0,17.0,168.0,0.0,1.0,0.0,0.0,35.9,1.5,CHI
River Cracraft,2023,MIA,WR,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,121.0,1.0,0.0,0.0,0.0,27.1,13.6,MIA
Deven Thompkins,2023,TAM,WR,24,17,0.0,0.0,0.0,0.0,0.0,8.0,56.0,0.0,25.0,17.0,83.0,1.0,1.0,0.0,0.0,34.9,6.7,CAR
Ray-Ray McCloud,2023,SFO,WR,27,12,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,15.0,12.0,135.0,0.0,0.0,0.0,0.0,28.5,140.5,ATL
John Metchie,2023,HOU,WR,23,16,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,30.0,16.0,158.0,0.0,0.0,0.0,0.0,32.2,55.4,HOU
David Moore,2023,TAM,WR,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,94.0,1.0,0.0,0.0,0.0,20.4,85.1,CAR
Trent Sherfield,2023,BUF,WR,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,86.0,1.0,0.0,0.0,0.0,25.6,22.3,MIN
Xavier Hutchinson,2023,HOU,WR,23,16,0.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0,19.0,8.0,90.0,0.0,0.0,0.0,0.0,21.9,23.7,HOU
Charlie Jones,2023,CIN,WR,25,11,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,9.0,7.0,64.0,0.0,0.0,0.0,0.0,20.7,5.5,CIN
Terrace Marshall Jr.,2023,CAR,WR,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,139.0,0.0,0.0,0.0,0.0,32.9,7.1,LVR
Ben Skowronek,2023,LAR,WR,26,17,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,12.0,8.0,66.0,1.0,0.0,0.0,0.0,21.5,11.9,PIT
Tyquan Thornton,2023,NWE,WR,23,9,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,23.0,13.0,91.0,0.0,0.0,0.0,0.0,27.2,8.7,NWE
Laviska Shenault Jr.,2023,CAR,WR,25,8,0.0,0.0,0.0,0.0,0.0,12.0,55.0,0.0,10.0,10.0,60.0,0.0,0.0,0.0,0.0,21.5,10.7,2TM
Mecole Hardman,2023,2TM,WR,25,11,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,24.0,15.0,124.0,0.0,1.0,0.0,0.0,25.7,33.2,KAN
Parris Campbell,2023,NYG,WR,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,104.0,0.0,0.0,0.0,0.0,30.4,15.0,PHI
Sterling Shepard,2023,NYG,WR,30,15,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,22.0,10.0,57.0,1.0,1.0,0.0,0.0,20.3,80.3,TAM
Tim Jones,2023,JAX,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,83.0,0.0,0.0,0.0,0.0,19.3,7.1,JAX
Chris Conley,2023,SFO,WR,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,69.0,0.0,0.0,0.0,0.0,9.9,13.6,SFO
Simi Fehoko,2023,LAC,WR,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,7.9,16.6,LAC
Tyler Johnson,2023,LAR,WR,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,0.0,0.0,0.0,8.8,61.1,LAR
Velus Jones Jr.,2023,CHI,WR,26,14,0.0,0.0,0.0,0.0,0.0,8.0,51.0,0.0,7.0,4.0,20.0,0.0,0.0,0.0,0.0,11.1,0.9,2TM
Tylan Wallace,2023,BAL,WR,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,8.1,36.3,BAL
Jalen Brooks,2023,DAL,WR,23,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,64.0,0.0,0.0,0.0,0.0,12.4,35.7,DAL
DeAndre Carter,2023,LVR,WR,30,17,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,7.0,4.0,39.0,0.0,0.0,0.0,0.0,9.7,14.2,CHI
Rakim Jarrett,2023,TAM,WR,22,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,60.0,0.0,0.0,0.0,0.0,10.0,21.4,TAM
Equanimeous St. Brown,2023,CHI,WR,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,62.0,0.0,0.0,0.0,0.0,11.2,0.0,NOR
Justyn Ross,2023,KAN,WR,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,53.0,0.0,0.0,0.0,0.0,11.3,0.0,KAN
Elijah Cooks,2023,JAX,WR,25,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,38.0,0.0,0.0,0.0,0.0,6.8,0.0,JAX
Britain Covey,2023,PHI,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,42.0,0.0,0.0,0.0,0.0,8.2,10.4,PHI
Devin Duvernay,2023,BAL,WR,26,13,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,9.0,4.0,18.0,0.0,0.0,0.0,0.0,7.3,19.2,JAX
Trishton Jackson,2023,MIN,WR,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,1.0,0.0,4.9,0.0,MIN
Jalen Nailor,2023,MIN,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,29.0,0.0,0.0,0.0,0.0,5.9,103.0,MIN
Steven Sims,2023,HOU,WR,26,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,25.0,0.0,0.0,0.0,0.0,5.6,-2.0,2TM
Kayshon Boutte,2023,NWE,WR,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,19.0,0.0,0.0,0.0,0.0,3.9,121.9,NWE
Erik Ezukanma,2023,MIA,WR,23,2,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,MIA
Zach Pascal,2023,ARI,WR,29,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,19.0,0.0,0.0,0.0,0.0,5.9,0.0,ARI
Laquon Treadwell,2023,BAL,WR,28,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,2.6,0.0,IND
D'Wayne Eskridge,2023,SEA,WR,26,4,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.4,MIA
Collin Johnson,2023,CHI,WR,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,1.6,CHI
Mason Kinsey,2023,TEN,WR,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,3.7,TEN
Cody Thompson,2023,SEA,WR,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,TAM
Austin Trammell,2023,LAR,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,29.0,0.0,1.0,0.0,0.0,4.9,4.0,JAX
Chris Blair,2023,ATL,WR,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,ATL
Marquez Callaway,2023,NOR,WR,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAM
Irvin Charles,2023,NYJ,WR,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ
Dan Chisena,2023,2TM,WR,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,CAR
Jaelon Darden,2023,CLE,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2TM
Dez Fitzpatrick,2023,PIT,WR,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC
Tay Martin,2023,SFO,WR,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,TEN
Ryan Miller,2023,TAM,WR,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,TAM
DJ Turner,2023,LVR,WR,26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,LVR
Montrell Washington,2023,KAN,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KAN
Kristian Wilkerson,2023,LVR,WR,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,LVR
Dareke Young,2023,SEA,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA
James Proche,2023,CLE,WR,27,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,3.1,CLE
Trent Taylor,2023,CHI,WR,29,17,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.2,2.1,SFO
